,0
568,5.092692690031055
569,0.06439678052985005
570,0.9296414910712262
571,0.21822122042667014
572,0.43751758741758395
573,5.456891147296619
574,10.869635343618517
575,0.47881000064604173
576,0.017426292453507485
577,0.0973717883806389
578,1.0729467628017897
579,0.4010343618513322
580,4.574434399431308
581,2.312452780927983
582,0.06556372061175927
583,0.10607114875388586
584,0.4836436086363053
585,0.006484099204830936
586,0.0032893427459440372
587,0.1984870051797936
588,0.7143532504021367
589,0.2212998450916056
590,0.06930883747094228
591,0.001131860526304378
592,0.7998002532249002
593,0.02804799970532008
594,1.3913383593419844
595,0.36677846858638924
596,0.8081439614063332
597,2.184354883421715
598,0.00015710021660285387
599,1.6189726502218187
600,0.12924977189644643
601,0.06216809949122705
602,0.9796566894562485
603,1.8189413328854982
604,1.0729467628017897
605,0.9755464185200787
606,0.3088288471156661
607,0.10056223659351711
608,4.828387154970232
609,3.4339889667437555
610,0.6114239151848743
611,0.014332670992059992
612,0.02058285995389011
613,1.8189413328854982
614,0.36228636752372617
615,0.48744159762438405
616,0.04340030166110731
617,0.5840822692571377
618,0.15409548741227488
619,0.22474573880793244
620,0.7868550368550407
621,11.144458462732917
622,51.471313312415944
623,11.144458462732917
624,33.93108906711692
625,13.493830787309049
626,6.569364988558353
627,48.39879103815441
628,8.836667949211238
629,13.493830787309049
630,15.885918972332016
631,33.93108906711692
632,42.43809782608697
633,54.60784646739129
634,4.341493383742912
635,6.569364988558353
636,31.204483695652176
637,42.43809782608697
638,64.42215988779805
639,11.144458462732917
640,8.836667949211238
641,6.569364988558353
642,6.569364988558353
643,25.905609105824453
644,23.330455099553028
645,25.905609105824453
646,20.802989130434778
647,31.204483695652176
648,18.321898683685685
649,25.905609105824453
650,36.71115728900256
651,8.836667949211238
652,25.905609105824453
653,15.885918972332016
654,45.38833992094861
655,33.93108906711692
656,33.93108906711692
657,61.0811170212766
658,2.15203335832084
659,6.569364988558353
660,6.569364988558353
661,23.330455099553028
662,64.42215988779805
663,8.836667949211238
664,
665,11.144458462732917
666,54.60784646739129
667,64.42215988779805
668,6.569364988558353
669,4.341493383742912
670,45.38833992094861
671,18.321898683685685
672,23.330455099553028
673,18.321898683685685
674,31.204483695652176
675,36.71115728900256
676,31.204483695652176
677,0.32146696939375957
678,0.21066589993355372
679,0.6222746963178382
680,2.5761538454298702
681,3.6097105346569114
682,0.9714640510841894
683,0.9296414910712262
684,1.0055263809875936
685,3.358038856901835
686,0.6067043222003922
687,0.1842570023936863
688,0.004811183876541665
689,3.335872167924671
690,0.9643215741683892
691,0.4836436086363053
692,1.0059150884737835
693,0.5686166832741053
694,3.2852009041002375
695,2.241231521281406
696,0.046375972223796594
697,1.279022869322122
698,0.9296414910712262
699,0.641231476144072
700,0.05156674401954493
701,5.062732853750734
702,0.039426910740308324
703,2.0137984100351067
704,0.49604556995156235
705,0.9237007678118275
706,0.3401032815138791
707,1.2682020263893181
708,3.243799368525132
709,1.239082527639431
710,1.6842765331328098
711,0.49604556995156235
712,2.952694720624249
713,1.8506687507916924
714,0.46941417031448857
715,0.9731146842592138
716,2.8781763185358624
717,0.46066662647539663
718,6.2085663394543715
719,5.773073449634667
720,1.9148663122734408
721,0.2750156276139563
722,3.8309178743961354
723,4.431442722306099
724,2.7959569042836936
725,0.8188615688506605
726,2.700124706882397
727,0.03617736001897657
728,1.151460282137086
729,0.10220469235581078
730,0.33310230489987575
731,0.05156674401954493
732,1.048494165284672
733,0.21555819477434407
734,13.493830787309049
735,48.39879103815441
736,23.330455099553028
737,48.39879103815441
738,15.885918972332016
739,8.836667949211238
740,25.905609105824453
741,11.144458462732917
742,23.330455099553028
743,33.93108906711692
744,48.39879103815441
745,45.38833992094861
746,57.81041189931351
747,6.569364988558353
748,2.15203335832084
749,42.43809782608697
750,39.54627636676712
751,82.26636610671936
752,15.885918972332016
753,8.836667949211238
754,6.569364988558353
755,2.15203335832084
756,45.38833992094861
757,33.93108906711692
758,11.144458462732917
759,20.802989130434778
760,18.321898683685685
761,25.905609105824453
762,15.885918972332016
763,54.60784646739129
764,8.836667949211238
765,18.321898683685685
766,11.144458462732917
767,64.42215988779805
768,31.204483695652176
769,36.71115728900256
770,61.0811170212766
771,8.836667949211238
772,6.569364988558353
773,8.836667949211238
774,39.54627636676712
775,78.53712750366388
776,13.493830787309049
777,
778,2.15203335832084
779,42.43809782608697
780,82.26636610671936
781,6.569364988558353
782,8.836667949211238
783,31.204483695652176
784,18.321898683685685
785,15.885918972332016
786,39.54627636676712
787,33.93108906711692
788,36.71115728900256
789,36.71115728900256
