"","Q2_feat1","Q2_feat5","Q8_feat5","Q13_feat4","Smart_Phone_Q1_feat2","Smart_Phone_Q2_feat1","Smart_Phone_Q2_feat3","Smart_Phone_Q2_feat5","Smart_Phone_Q4_feat1","Smart_Phone_Q5_feat1","Smart_Phone_Q5_feat6","Smart_Phone_Q6_feat1","Smart_Phone_Q6_feat3","Smart_Phone_Q6_feat4","Smart_Phone_Q7_feat5","Smart_Phone_Q8_feat2","Smart_Phone_Q8_feat5","Smart_Phone_Q9_feat3","Smart_Phone_Q10_feat3","Smart_Phone_Q11_feat2","Smart_Phone_Q11_feat5","Smart_Phone_Q12_feat1","Smart_Phone_Q12_feat5","Smart_Phone_Q13_feat2","Smart_Phone_Q13_feat4"
"Smart_Phone_Q10_feat4",0.126962631717593,-0.095499910859909,-0.107023062573405,-0.137555906406609,0.295254218864406,0.288380374698505,0.336723491560667,-0.0299927097918296,0.319957922042977,0.262862412051257,-0.0391897067636748,0.123374683806504,0.376472980602627,-0.0350015049542039,0.0186166181451603,0.336547186187066,-0.0469295485977826,0.282879385576367,0.327812793088831,0.294340730711866,-0.0449229223934711,0.257386024130443,0.0214023147996413,0.405886745227816,-0.0717446434456614
"Smart_Phone_Q10_feat6",-0.0472503869716883,0.0372528716166923,0.0424915266807664,0.0449765153502302,0.120065492297161,0.0147464666902264,0.0490761629935129,0.119883935316732,0.119506262020376,0.141902672813326,0.00262428910724569,0.0278132286033882,0.0686961464976383,0.0358409610990163,-0.0463027541193908,0.00558652147088771,0.105103831513712,-0.0229390620116969,-0.0793302648998111,0.0844008326786912,0.0483356683690524,0.0504453404028676,0.00671042598334927,0.0556527068820353,0.138453049380919
"Smart_Phone_Q10_feat7",-0.110601253366099,0.164070243417518,0.224060843219761,0.105077736412828,-0.0173816839621314,-0.0781282296526376,-0.0037986024786886,0.382439888507703,0.00322217963178239,0.00476952030891405,0.687220111921491,-0.0686365552421248,-0.0492579406005561,0.588353184459337,0.325001030614296,-0.111928683154386,0.442738766528919,-0.0955585523412549,-0.200658721102731,-0.107217748581153,0.632421857831058,-0.00442424954611847,0.348219885583797,-0.0518432678490253,0.322474755047651
"Smart_Phone_Q11_feat1",0.164846110771216,-0.144978243383473,-0.156530393619142,-0.140368246805841,0.463036996008579,0.457086382539985,0.29939394080452,0.0241931183163321,0.465397348273914,0.445024146634239,-0.0752673627863948,0.316204696705803,0.348822188714575,0.0198296530094031,0.0478018562833897,0.433842688821048,0.0116784455873071,0.336723170488364,0.438166162958653,0.376113657958726,-0.142046625096286,0.454784542625703,0.0272261357993169,0.415105844625999,0.0621034451471649
"Smart_Phone_Q11_feat2",0.0623393043786944,-0.0410995342432516,-0.0477665423578693,-0.0255809321251732,0.783526281450164,0.509806184292915,0.291201620346975,0.278496538766105,0.731275973497152,0.697306672601134,-0.112914722942958,0.512324290987989,0.408606261726871,-0.00231830259169704,0.355736353353592,0.571025002232191,0.280978639422675,0.723677260469818,0.77501828586842,1,-0.231017460491048,0.516500478903514,0.285856584165284,0.463090953521274,0.353303363893458
"Smart_Phone_Q11_feat3",0.0797612458566395,-0.0822359550215623,-0.0899273660606876,-0.0968063644547208,0.170028132053275,0.219807160209398,0.392014033854107,-0.0187844071406639,0.187361424869878,0.15586531714507,-0.0146346429663399,0.2045600949408,0.290530872391477,-0.0152755562977061,-0.0344866192901216,0.313427171633411,-0.0735521124388414,0.215669661068645,0.196159164313541,0.214391233788848,-0.0558758420433243,0.222836153019238,-0.0119343163962587,0.286567384101249,-0.0267059091791635
"Smart_Phone_Q11_feat5",-0.0830718812553771,0.154465207218972,0.22062672182685,0.143829718383344,0.0329665545793078,-0.00696638695249499,-0.0296869558551132,0.358864123006756,0.0647641572252364,0.0565909273506897,0.585335307229784,-0.0369030058961294,-0.0296398593080332,0.580273826421921,0.336969097071818,-0.0897561340570857,0.441858013127031,-0.0852847882117361,-0.0546189009048902,-0.231017460491048,1,0.00830766249777218,0.363299972958273,-0.0563770877084757,0.389947610639343
"Smart_Phone_Q12_feat1",0.178353477479328,-0.138634405449694,-0.125868986399697,-0.182999830870655,0.585205311859166,0.527103673410479,0.213163735249909,0.128273872252427,0.61701367705894,0.485839035718481,-0.0731206440997563,0.343803328004564,0.314273683780876,0.0508674939000498,0.0726544242943409,0.402257263502983,0.141269029394526,0.376696791443392,0.483217802923738,0.516500478903514,0.00830766249777218,1,-0.298674384437298,0.49178707854317,0.0961717420226585
"Smart_Phone_Q12_feat2",0.208454620771966,-0.165118695820819,-0.185081986130567,-0.211854031538004,0.367778153270308,0.354636591478697,0.318317844439792,-0.00614371944438442,0.387076529027832,0.273006875974688,-0.0601357512700977,0.191758473754763,0.319129468539667,-0.0474552299098642,-0.0981804496623181,0.376867051312681,-0.0237017659728534,0.267504576258793,0.328632006985984,0.348109038497138,-0.0285239869808146,0.416246511436459,-0.178806198537707,0.492705960644016,-0.0495597214113532
"Smart_Phone_Q12_feat3",0.11765727855226,-0.0928681593321639,-0.107863358339522,-0.134348809081607,0.368726771848478,0.264098813191494,0.372495299236586,0.0505859351567683,0.372623027037484,0.297165328120945,-0.0574859720897324,0.239179469005686,0.321196985074364,-0.0695619652414763,-0.0442283286986952,0.378428862344566,0.00603620943582104,0.356557512896421,0.353204832041552,0.389976376397019,-0.073576863556713,0.346305969408763,-0.173198734251087,0.450423163815579,-0.0203842845470626
"Smart_Phone_Q12_feat5",-0.122445149572269,0.171158765720636,0.221143598648334,0.262038344154831,0.278588047561117,0.104132528440785,0.0110966957728388,0.421060759802629,0.23680325024203,0.344989467774285,0.354217469814393,0.231362193746441,0.100324930890937,0.351558290686632,0.54286377098098,0.111247496435591,0.47276209991185,0.310767829190179,0.311124358209949,0.285856584165284,0.363299972958273,-0.298674384437298,1,-0.0726186512220644,0.577876394469209
"Smart_Phone_Q13_feat1",0.0799284776855806,-0.0588138337747643,-0.10128283202171,-0.205952094687416,0.411507313598539,0.375020829624322,0.298607318973358,0.0346473808253956,0.451512183144078,0.40408508044269,-0.0743328314639522,0.305812791412593,0.310426973019792,-0.00353479073826064,0.141942552192721,0.351344010223149,0.0601303008329602,0.390971650931604,0.385646731609451,0.384115248842587,-0.0554084642919723,0.411724327196762,0.0106538003999316,0.363214478014311,-0.249078561809977
"Smart_Phone_Q13_feat2",0.178391922456565,-0.154429076866498,-0.188038625811811,-0.329775077132386,0.479005492681624,0.471324657157476,0.308157295335443,-0.00980806214386203,0.519437406345019,0.385193076894741,-0.0885202596942323,0.24538052164793,0.315405124327719,-0.0583957296948826,-0.0380990309305722,0.421238212634599,0.0087061612381627,0.332248270133352,0.439202600137322,0.463090953521274,-0.0563770877084757,0.49178707854317,-0.0726186512220644,1,-0.286901220179203
"Smart_Phone_Q13_feat4",-0.111426063576216,0.167171246205623,0.24341042961411,0.393562094632691,0.379974706599655,0.119045166431244,-0.0276011468978361,0.530702912950582,0.313470299334331,0.400365452078079,0.326297754205211,0.288671145652139,0.106197890049454,0.380430673357248,0.501664323268402,0.124503121031018,0.533455904882568,0.324719525158297,0.349253623873517,0.353303363893458,0.389947610639343,0.0961717420226585,0.577876394469209,-0.286901220179203,1
"location_1",-0.0757795478209715,0.0418695390755684,0.0136190824681123,0.0308739978162657,-0.11516793304845,-0.083011810882579,-0.0565052231163984,-0.0651010910873717,-0.139354274846067,-0.139927062353882,0.0230919161405884,-0.106914772921156,-0.0737788977570108,0.00021415709233522,-0.055313969502653,-0.0959989722727966,-0.0600775240522713,-0.132847386249907,-0.128530535639981,-0.13280870927548,0.00330378804835388,-0.122240667107052,-0.0448054588691257,-0.0730853434348941,-0.0942589236911525
"location_2",0.0825577296584327,-0.07390344405157,0.000876227825516155,0.00696350774000043,0.045786654277427,0.0435012380535999,0.0466361051246015,0.0136169439839191,0.0543303203706161,0.0801408550861164,0.0082061734133457,0.0405158726976591,0.0358039832543724,0.0450474606537368,0.0538824764738647,0.0150276076518968,0.0818243910284946,0.057016966807127,0.0594208309980388,0.043207515664616,0.0371864732502143,0.0110913782587517,0.0684895477066571,0.0314982347597964,0.0447667777669216
"Relationship_1",0.0228027069031954,-0.0224871137195388,0.0588217660764802,0.0270074719478388,-0.0282314536796777,-0.00643019564912451,0.0140026852896139,-0.00627151046592038,-0.0203205958919979,-0.0141651403236996,0.0517107258430785,0.00591349728220417,-0.0220334121461065,-0.00351505642274398,0.0129168032998589,-0.0280539050144983,0.0156309774646282,-0.00415344805408544,-0.0148153219374185,-0.0233566071880985,0.0180595415695749,-0.00866297091304498,0.0185527445773391,0.0042613275667915,-0.0228517433482333
"Relationship_2",-0.00758609870357889,0.0185162718734821,-0.0493294966786866,-0.0271484052043863,0.0187155879963401,0.0362822234287305,-0.0154756845239983,-0.0371622399569756,0.0200650860512175,0.0105089554048846,-0.0741436153487813,-0.0338273698531108,0.0274547207199455,0.00303085744697547,-0.0355405149502684,0.0123850782393301,-0.0346239448644115,-0.0227896781523118,0.00234601787847279,0.002482176771453,-0.0315982678432344,0.0285937922019833,-0.0459714288272453,0.0277891656609846,-0.0209416246146287
