,features,Importance
178,location_2:Smart_Speaker_Q3_feat4,13.259999999999998
388,Relationship_1:Smart_Speaker_Q11_feat1,13.259999999999998
387,Relationship_1:Smart_Speaker_Q7_feat2,13.259999999999998
188,location_3:Smart_Speaker_Q1_feat1,13.259999999999998
187,location_2:Smart_Speaker_Q6_feat3,13.259999999999998
98,location_1:Smart_Speaker_Q12_feat2,13.259999999999998
189,location_3:Smart_Speaker_Q4_feat1,13.259999999999998
201,location_2:Smart_Speaker_Q8_feat1,13.259999999999998
588,Relationship_3:Smart_Speaker_Q6_feat3,13.259999999999998
589,Relationship_3:Smart_Speaker_Q7_feat2,13.259999999999998
590,Relationship_3:Smart_Speaker_Q8_feat3,13.259999999999998
591,Relationship_3:Smart_Speaker_Q12_feat2,13.259999999999998
222,location_2:Smart_Speaker_Q11_feat3,13.259999999999998
221,location_2:Smart_Speaker_Q10_feat2,13.259999999999998
116,location_1:Smart_Speaker_Q11_feat5,13.259999999999998
202,location_2:Smart_Speaker_Q8_feat3,13.259999999999998
214,location_2:Smart_Speaker_Q9_feat4,13.259999999999998
536,Relationship_2:Smart_Speaker_Q7_feat3,13.259999999999998
535,Relationship_2:Smart_Speaker_Q6_feat3,13.259999999999998
319,location_3:Smart_Speaker_Q10_feat2,13.259999999999998
335,location_3:Smart_Speaker_Q12_feat5,13.259999999999998
341,location_3:Smart_Speaker_Q13_feat4,13.259999999999998
592,Relationship_3:Q11_feat3,12.686342383107085
190,location_3:Q11_feat2,12.639395094070018
389,Relationship_1:Q1_feat1,12.000061147119968
223,location_3:Q1_feat2,11.706797385620916
224,location_3:Q5_feat1,11.532807341788288
52,location_1:Q5_feat2,11.473990950226245
191,location_3:Q9_feat3,10.650184372256366
192,location_3:Q10_feat3,10.429952008775537
53,location_1:Q8_feat5,10.05702620225192
117,location_2:Q1_feat2,9.33415513897867
54,location_1:Q10_feat1,9.24739952089433
225,location_3:Q3_feat3,9.112766214177979
593,Relationship_3:Q10_feat2,8.961979913916784
355,Relationship_1:Smart_Speaker_Q3_feat3,8.840000000000002
