,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Speaker_Q1_feat1,Smart Speaker_Q1_feat2,Smart Speaker_Q1_feat3,Smart Speaker_Q1_feat4,Smart Speaker_Q1_feat5,Smart Speaker_Q1_feat7,Smart Speaker_Q2_feat1,Smart Speaker_Q2_feat2,Smart Speaker_Q2_feat3,Smart Speaker_Q2_feat5,Smart Speaker_Q3_feat1,Smart Speaker_Q3_feat2,Smart Speaker_Q3_feat3,Smart Speaker_Q3_feat4,Smart Speaker_Q3_feat6,Smart Speaker_Q4_feat1,Smart Speaker_Q4_feat3,Smart Speaker_Q5_feat1,Smart Speaker_Q5_feat2,Smart Speaker_Q5_feat3,Smart Speaker_Q5_feat4,Smart Speaker_Q5_feat6,Smart Speaker_Q6_feat1,Smart Speaker_Q6_feat2,Smart Speaker_Q6_feat3,Smart Speaker_Q6_feat4,Smart Speaker_Q7_feat1,Smart Speaker_Q7_feat2,Smart Speaker_Q7_feat3,Smart Speaker_Q7_feat5,Smart Speaker_Q8_feat1,Smart Speaker_Q8_feat2,Smart Speaker_Q8_feat3,Smart Speaker_Q8_feat5,Smart Speaker_Q9_feat1,Smart Speaker_Q9_feat2,Smart Speaker_Q9_feat3,Smart Speaker_Q9_feat4,Smart Speaker_Q9_feat6,Smart Speaker_Q10_feat1,Smart Speaker_Q10_feat2,Smart Speaker_Q10_feat3,Smart Speaker_Q10_feat4,Smart Speaker_Q10_feat6,Smart Speaker_Q10_feat7,Smart Speaker_Q11_feat1,Smart Speaker_Q11_feat2,Smart Speaker_Q11_feat3,Smart Speaker_Q11_feat5,Smart Speaker_Q12_feat1,Smart Speaker_Q12_feat2,Smart Speaker_Q12_feat3,Smart Speaker_Q12_feat5,Smart Speaker_Q13_feat1,Smart Speaker_Q13_feat2,Smart Speaker_Q13_feat4
Smart Speaker_Q1_feat1,0.4017062995740975,-0.01994650198731528,0.002391911549260356,0.13548321827437804,0.16658705185930883,-0.011995026766809868,-0.15928420290583567,0.06760297378699345,0.06146050295922174,0.10584936368580165,0.028579251956565653,0.1006436737877412,-0.00200516412913267,0.38586332328428996,-0.06966625624976873,-0.20987662288072043,0.20987662288072043,-0.1988348641413108,0.09683988741077887,0.3063996019696153,0.24024163662365514,-0.03990759392453911,-0.0025525091469070036,0.13237865913319144,0.07241299766698105,-0.02719582798842399,-0.059632738157049926,-0.04681253291507353,-0.009397906751900283,0.1076148692309388,0.2607822410147991,0.11974924448295905,-0.03874641336611643,-0.12679993730865885,-0.12847357784546418,0.02499759742443354,0.017496765022420646,0.6034537292953284,-0.07539731110566092,0.01602719675866008,0.323913197298915,0.04843424792942171,0.14141028217157425,-0.0018884927945834868,-0.0906582715499782,-0.048327955933876496,-0.005822081067388711,0.6550491724547113,-0.030669327130769416,-0.16950735878862894,0.060393896576516254,-0.10636459650100123,0.1766548682541885,-0.15655303982289703,-0.031470616149815105,0.16917596578585573,1.0,0.2768552714952756,0.2768552714952756,0.2768552714952756,0.2768552714952756,,0.2768552714952756,0.5284134548067235,0.3404146612204613,0.7849246584020596,0.31014232306852085,0.3946399291366218,0.2768552714952756,0.9724956558188365,,0.5672176630636886,0.7696015211636537,0.34041466122046155,0.6219623149453055,0.8737816192744194,0.6566199301120226,,0.7225284749042069,0.7384168616496152,0.5480795627949508,0.19500301576763318,0.31014232306852035,0.31014232306852063,0.46554685152811703,0.815091407873855,0.6900821728162685,0.800084354425278,0.5672176630636878,0.3101423230685209,0.31014232306852063,0.310142323068521,0.3101423230685208,0.9724956558188365,,0.2768552714952756,1.0,0.2768552714952756,0.7849246584020599,,,0.2768552714952756,0.31014232306852063,0.9724956558188365,0.13762047064079497,0.310142323068521,0.2768552714952756,0.31014232306852063,0.9166183625381745,0.2768552714952756,0.3946399291366231,0.8881610237319792
Smart Speaker_Q1_feat2,0.14576615463133824,0.04183777874968656,0.35271572695766124,0.3277609087575381,0.10932267489210416,-0.020874143036171442,0.1925529767138236,0.35271572695766146,0.21201818796531272,-0.11368643921903382,0.11637056109892319,0.08830515954011585,0.08071256640484355,0.1943473638432417,-0.019287470288089276,0.07996162762589971,-0.07996162762589971,0.07100716024967209,0.24402816604698563,0.30203984865483985,0.45828133989109454,-0.011048627750701518,0.11368643921903371,0.2018433569398324,0.1687424021844232,-0.038159007719126725,0.20990468535015785,0.19255297671382351,0.18905258165370953,-0.1358471221622654,0.27685527149527533,0.09771472301001556,0.1761020868924839,-0.0792118034381334,0.14236299355176885,0.159221715740408,0.05743270556006746,0.23577522193894318,-0.020874143036171466,0.1807753815155466,0.11818967466962328,0.07249627943305328,0.20579830217101075,0.27030785883176645,-0.025099220383261775,0.0890748927886408,0.05352637639357999,0.25293357641721,-0.032137845602763844,0.1358471221622654,0.25293357641721,0.20990468535015785,-0.10676466086892901,0.14692384523247196,0.1541358253477283,-0.10846522890932836,0.2768552714952756,1.0,1.0,1.0,1.0,,1.0,0.5239368319955834,0.813288330481096,-0.04447285252944462,0.8926716894234051,0.7015389246115259,1.0,0.28468535549618146,,0.4880935300919753,-0.04360466267784835,0.8132883304810958,0.4451319072597264,0.3168472137525352,0.4216370213557811,,0.383175585615477,0.37493086341065107,0.5051370098228865,-0.011048627750701482,0.8926716894234065,0.8926716894234051,0.5946883124362747,-0.04618206294370644,0.40119174556475157,0.3460326026424435,0.4880935300919762,-0.017572277350854402,0.8926716894234051,0.8926716894234051,0.8926716894234059,0.2846853554961816,,1.0,0.2768552714952756,1.0,0.35271572695766096,,,1.0,0.8926716894234051,0.28468535549618146,-0.007797404286292388,0.8926716894234051,1.0,0.8926716894234051,-0.05193445361485951,1.0,0.7015389246115274,-0.05032209627767925
Smart Speaker_Q1_feat3,0.14576615463133824,0.04183777874968656,0.35271572695766124,0.3277609087575381,0.10932267489210416,-0.020874143036171442,0.1925529767138236,0.35271572695766146,0.21201818796531272,-0.11368643921903382,0.11637056109892319,0.08830515954011585,0.08071256640484355,0.1943473638432417,-0.019287470288089276,0.07996162762589971,-0.07996162762589971,0.07100716024967209,0.24402816604698563,0.30203984865483985,0.45828133989109454,-0.011048627750701518,0.11368643921903371,0.2018433569398324,0.1687424021844232,-0.038159007719126725,0.20990468535015785,0.19255297671382351,0.18905258165370953,-0.1358471221622654,0.27685527149527533,0.09771472301001556,0.1761020868924839,-0.0792118034381334,0.14236299355176885,0.159221715740408,0.05743270556006746,0.23577522193894318,-0.020874143036171466,0.1807753815155466,0.11818967466962328,0.07249627943305328,0.20579830217101075,0.27030785883176645,-0.025099220383261775,0.0890748927886408,0.05352637639357999,0.25293357641721,-0.032137845602763844,0.1358471221622654,0.25293357641721,0.20990468535015785,-0.10676466086892901,0.14692384523247196,0.1541358253477283,-0.10846522890932836,0.2768552714952756,1.0,1.0,1.0,1.0,,1.0,0.5239368319955834,0.813288330481096,-0.04447285252944462,0.8926716894234051,0.7015389246115259,1.0,0.28468535549618146,,0.4880935300919753,-0.04360466267784835,0.8132883304810958,0.4451319072597264,0.3168472137525352,0.4216370213557811,,0.383175585615477,0.37493086341065107,0.5051370098228865,-0.011048627750701482,0.8926716894234065,0.8926716894234051,0.5946883124362747,-0.04618206294370644,0.40119174556475157,0.3460326026424435,0.4880935300919762,-0.017572277350854402,0.8926716894234051,0.8926716894234051,0.8926716894234059,0.2846853554961816,,1.0,0.2768552714952756,1.0,0.35271572695766096,,,1.0,0.8926716894234051,0.28468535549618146,-0.007797404286292388,0.8926716894234051,1.0,0.8926716894234051,-0.05193445361485951,1.0,0.7015389246115274,-0.05032209627767925
Smart Speaker_Q1_feat4,0.14576615463133824,0.04183777874968656,0.35271572695766124,0.3277609087575381,0.10932267489210416,-0.020874143036171442,0.1925529767138236,0.35271572695766146,0.21201818796531272,-0.11368643921903382,0.11637056109892319,0.08830515954011585,0.08071256640484355,0.1943473638432417,-0.019287470288089276,0.07996162762589971,-0.07996162762589971,0.07100716024967209,0.24402816604698563,0.30203984865483985,0.45828133989109454,-0.011048627750701518,0.11368643921903371,0.2018433569398324,0.1687424021844232,-0.038159007719126725,0.20990468535015785,0.19255297671382351,0.18905258165370953,-0.1358471221622654,0.27685527149527533,0.09771472301001556,0.1761020868924839,-0.0792118034381334,0.14236299355176885,0.159221715740408,0.05743270556006746,0.23577522193894318,-0.020874143036171466,0.1807753815155466,0.11818967466962328,0.07249627943305328,0.20579830217101075,0.27030785883176645,-0.025099220383261775,0.0890748927886408,0.05352637639357999,0.25293357641721,-0.032137845602763844,0.1358471221622654,0.25293357641721,0.20990468535015785,-0.10676466086892901,0.14692384523247196,0.1541358253477283,-0.10846522890932836,0.2768552714952756,1.0,1.0,1.0,1.0,,1.0,0.5239368319955834,0.813288330481096,-0.04447285252944462,0.8926716894234051,0.7015389246115259,1.0,0.28468535549618146,,0.4880935300919753,-0.04360466267784835,0.8132883304810958,0.4451319072597264,0.3168472137525352,0.4216370213557811,,0.383175585615477,0.37493086341065107,0.5051370098228865,-0.011048627750701482,0.8926716894234065,0.8926716894234051,0.5946883124362747,-0.04618206294370644,0.40119174556475157,0.3460326026424435,0.4880935300919762,-0.017572277350854402,0.8926716894234051,0.8926716894234051,0.8926716894234059,0.2846853554961816,,1.0,0.2768552714952756,1.0,0.35271572695766096,,,1.0,0.8926716894234051,0.28468535549618146,-0.007797404286292388,0.8926716894234051,1.0,0.8926716894234051,-0.05193445361485951,1.0,0.7015389246115274,-0.05032209627767925
Smart Speaker_Q1_feat5,0.14576615463133824,0.04183777874968656,0.35271572695766124,0.3277609087575381,0.10932267489210416,-0.020874143036171442,0.1925529767138236,0.35271572695766146,0.21201818796531272,-0.11368643921903382,0.11637056109892319,0.08830515954011585,0.08071256640484355,0.1943473638432417,-0.019287470288089276,0.07996162762589971,-0.07996162762589971,0.07100716024967209,0.24402816604698563,0.30203984865483985,0.45828133989109454,-0.011048627750701518,0.11368643921903371,0.2018433569398324,0.1687424021844232,-0.038159007719126725,0.20990468535015785,0.19255297671382351,0.18905258165370953,-0.1358471221622654,0.27685527149527533,0.09771472301001556,0.1761020868924839,-0.0792118034381334,0.14236299355176885,0.159221715740408,0.05743270556006746,0.23577522193894318,-0.020874143036171466,0.1807753815155466,0.11818967466962328,0.07249627943305328,0.20579830217101075,0.27030785883176645,-0.025099220383261775,0.0890748927886408,0.05352637639357999,0.25293357641721,-0.032137845602763844,0.1358471221622654,0.25293357641721,0.20990468535015785,-0.10676466086892901,0.14692384523247196,0.1541358253477283,-0.10846522890932836,0.2768552714952756,1.0,1.0,1.0,1.0,,1.0,0.5239368319955834,0.813288330481096,-0.04447285252944462,0.8926716894234051,0.7015389246115259,1.0,0.28468535549618146,,0.4880935300919753,-0.04360466267784835,0.8132883304810958,0.4451319072597264,0.3168472137525352,0.4216370213557811,,0.383175585615477,0.37493086341065107,0.5051370098228865,-0.011048627750701482,0.8926716894234065,0.8926716894234051,0.5946883124362747,-0.04618206294370644,0.40119174556475157,0.3460326026424435,0.4880935300919762,-0.017572277350854402,0.8926716894234051,0.8926716894234051,0.8926716894234059,0.2846853554961816,,1.0,0.2768552714952756,1.0,0.35271572695766096,,,1.0,0.8926716894234051,0.28468535549618146,-0.007797404286292388,0.8926716894234051,1.0,0.8926716894234051,-0.05193445361485951,1.0,0.7015389246115274,-0.05032209627767925
Smart Speaker_Q1_feat7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smart Speaker_Q2_feat1,0.14576615463133824,0.04183777874968656,0.35271572695766124,0.3277609087575381,0.10932267489210416,-0.020874143036171442,0.1925529767138236,0.35271572695766146,0.21201818796531272,-0.11368643921903382,0.11637056109892319,0.08830515954011585,0.08071256640484355,0.1943473638432417,-0.019287470288089276,0.07996162762589971,-0.07996162762589971,0.07100716024967209,0.24402816604698563,0.30203984865483985,0.45828133989109454,-0.011048627750701518,0.11368643921903371,0.2018433569398324,0.1687424021844232,-0.038159007719126725,0.20990468535015785,0.19255297671382351,0.18905258165370953,-0.1358471221622654,0.27685527149527533,0.09771472301001556,0.1761020868924839,-0.0792118034381334,0.14236299355176885,0.159221715740408,0.05743270556006746,0.23577522193894318,-0.020874143036171466,0.1807753815155466,0.11818967466962328,0.07249627943305328,0.20579830217101075,0.27030785883176645,-0.025099220383261775,0.0890748927886408,0.05352637639357999,0.25293357641721,-0.032137845602763844,0.1358471221622654,0.25293357641721,0.20990468535015785,-0.10676466086892901,0.14692384523247196,0.1541358253477283,-0.10846522890932836,0.2768552714952756,1.0,1.0,1.0,1.0,,1.0,0.5239368319955834,0.813288330481096,-0.04447285252944462,0.8926716894234051,0.7015389246115259,1.0,0.28468535549618146,,0.4880935300919753,-0.04360466267784835,0.8132883304810958,0.4451319072597264,0.3168472137525352,0.4216370213557811,,0.383175585615477,0.37493086341065107,0.5051370098228865,-0.011048627750701482,0.8926716894234065,0.8926716894234051,0.5946883124362747,-0.04618206294370644,0.40119174556475157,0.3460326026424435,0.4880935300919762,-0.017572277350854402,0.8926716894234051,0.8926716894234051,0.8926716894234059,0.2846853554961816,,1.0,0.2768552714952756,1.0,0.35271572695766096,,,1.0,0.8926716894234051,0.28468535549618146,-0.007797404286292388,0.8926716894234051,1.0,0.8926716894234051,-0.05193445361485951,1.0,0.7015389246115274,-0.05032209627767925
Smart Speaker_Q2_feat2,0.2436699704020282,0.07985271543199925,0.1317135855666801,0.26711427590880266,0.10525960713959762,-0.039840953644479524,0.031299083249923906,0.18586250407742683,0.13172644680355988,-0.04543703220402716,0.08514139942789253,0.13228556948973605,0.04155301068896248,0.22094039829741252,-0.03681258714839091,-0.07325612348008342,0.07325612348008342,-0.10325804604631415,0.12950365355228852,0.33519394755696513,0.4718234850456675,-0.021087709578689343,-0.023182159287768955,0.19468197019425396,0.10799828361234502,0.04965771382008941,0.1289985864717766,0.1060130239110323,0.10123310451958446,-0.053708308522893475,0.30107278238987656,0.08088051908206807,0.15535464916759406,-0.07559289460184523,0.030707840080766526,0.09306780410870358,0.06455259507969796,0.2851529262860773,-0.03984095364447954,0.016758735012600084,0.15716639890544346,0.059604831380266,0.16210471846102342,0.10976955021597529,-0.04790505047653028,0.09770732652049868,0.007662141663581945,0.3539435999806319,0.009584243879755065,-0.049078281926092406,0.0533816577019969,0.051389680789569,0.07290993384630891,-0.030846510473438286,0.08486186615759667,-5.781862231393012e-17,0.5284134548067235,0.5239368319955834,0.5239368319955834,0.5239368319955834,0.5239368319955834,,0.5239368319955834,1.0,0.5307147980559669,-0.08488208847630557,0.5869311620423461,0.5494603343991018,0.5239368319955834,0.4507118417568138,,0.3642012674306873,0.35667873367563174,0.41720932101509495,0.4566550498860894,0.40496193536703085,0.6796399623897222,,0.3844219293695659,0.4883300674495302,0.37932517425292356,0.3690349176270658,0.4628371449248225,0.5869311620423461,0.3730065013119021,0.3326737754806536,0.5856501547855972,0.6070922758522449,0.5060480768510628,0.09055509357224745,0.5869311620423461,0.4628371449248217,0.4628371449248222,0.4970350032707089,,0.5239368319955834,0.5284134548067235,0.5239368319955834,0.45660709663116383,,,0.5239368319955834,0.5869311620423461,0.4507118417568138,0.2604408903462375,0.5869311620423462,0.5239368319955834,0.5869311620423461,0.2869364531616048,0.5239368319955834,0.5494603343991026,0.29881012996851075
Smart Speaker_Q2_feat3,0.17923059899938593,-0.033965397725588084,0.2708996619501024,0.24905596247724343,0.08261263739559768,-0.025666350116967235,0.18060428870910608,0.3522952680348789,0.14347140667600028,-0.13978614343548135,0.09161509081913892,0.1085779252333296,-0.013493464248642407,0.182597040396953,-0.02371541501976284,0.041730917981414775,-0.041730917981414775,0.08730871646426852,0.17368819319901024,0.22630155587756573,0.36163238583240376,-0.01358513006594565,0.08821262327908605,0.19089205727836223,0.15385116129820822,-0.04691940888485874,0.14143360719393314,0.18060428870910603,0.12096246589007467,-0.11553212143920814,0.2720678416420896,0.06722549926762879,0.10784583651928768,-0.09739695071153466,0.07153712646502162,0.09013818208701121,0.0028770251331134765,0.22795225999440355,-0.025666350116967232,0.11262040353351141,0.09390420841073283,0.0299417973441986,0.1374563806282416,0.21026155564984567,-0.03086140479651846,0.05518181907504475,-0.005210335177585023,0.2464584145043244,-0.03951593106438997,0.06402985043618781,0.1819157154581971,0.14143360719393303,-0.027298836918835775,0.07667761546320018,0.13707929790142726,-0.08150160782030397,0.3404146612204613,0.813288330481096,0.813288330481096,0.813288330481096,0.813288330481096,,0.813288330481096,0.5307147980559669,1.0,-0.05468276238899984,0.7245364426702336,0.5658993623430681,0.813288330481096,0.35004234639365317,,0.49353751402295504,0.02904159742444931,0.6587615283267464,0.4488813796369464,0.31451098667266464,0.4244050075417524,,0.29731711025374713,0.4610060778676892,0.40134208998355086,-0.013585130065945647,0.7245364426702349,0.7245364426702336,0.6039400270785901,0.02228633754203531,0.49329583436593316,0.34527140581864774,0.3869268250054861,-0.021606454552790214,0.7245364426702336,0.7245364426702336,0.7245364426702343,0.3500423463936534,,0.813288330481096,0.3404146612204613,0.813288330481096,0.27089966195010223,,,0.813288330481096,0.7245364426702336,0.35004234639365317,-0.009587502972875406,0.7245364426702336,0.813288330481096,0.7245364426702336,0.08122209307486868,0.813288330481096,0.5658993623430693,0.08651021179653488
Smart Speaker_Q2_feat5,0.28941199698106435,-0.044363066366308976,-0.08725637181409236,-0.025521041787769153,0.1369371564692161,0.01632585066594335,-0.20417528703169197,-0.08725637181409239,-0.014034353765719529,0.16975576515561586,-0.013841779150708215,0.016362603635860982,-0.01318586008054809,0.28209434518779075,-0.054682762389000085,-0.205231139266243,0.205231139266243,-0.16969126744296636,0.0287448618584353,0.12960473910303572,-0.048893154456258456,-0.03132445452886695,0.027073527179267247,-0.0016883792816111453,-0.0077051223002160074,-0.0642674072706605,-0.156217739642186,-0.15059737483188626,-0.07567540827758168,0.1799562420477386,0.06760297378699458,0.10030590067872683,-0.14884155609684802,-0.0890563556561719,-0.16425050399864133,-0.027337941782324866,0.0012477395448443256,0.4911297398075891,-0.059181208664044596,0.015552461556607703,0.2614949407226142,0.036091716184189576,0.05961357786798608,-0.07826673685686751,-0.07115991282768752,-0.11040500092456162,0.01622208658546385,0.5015680371202584,-0.04025574014020953,-0.15538657062424696,0.03970697425886787,-0.15621773964218577,0.14373379645314005,-0.1538842177882713,-0.11340292812583383,0.21207902122646968,0.7849246584020596,-0.04447285252944462,-0.04447285252944462,-0.04447285252944462,-0.04447285252944462,,-0.04447285252944462,-0.08488208847630557,-0.05468276238899984,1.0,-0.04981994282597888,0.07814861074556942,-0.04447285252944462,0.8071240768074743,,0.36662178947205565,0.6650200008059886,0.10810844978055088,0.3697191002693464,0.7550430153458034,0.2982442670457293,,0.588804167048878,0.49255588933656924,0.3837380579791281,-0.03132445452886679,0.03916878263559723,-0.04981994282597884,0.22880458221274827,0.7366609311450399,0.36263683010883674,0.5219180923053044,0.31576209827052276,0.3061349590203276,-0.04981994282597884,0.03916878263559766,0.03916878263559752,0.7739053995640081,,-0.04447285252944462,0.7849246584020596,-0.04447285252944462,0.611694152923537,,,-0.04447285252944462,-0.04981994282597884,0.8071240768074743,-0.022106766697217173,-0.04981994282597892,-0.04447285252944462,-0.04981994282597884,0.8563265700116975,-0.04447285252944462,0.07814861074556978,0.8129753357502771
Smart Speaker_Q3_feat1,0.16329201021877443,0.04686804706074012,0.30613495902032856,0.28301216589257727,0.12246683320126191,-0.023383897219429715,0.154311421342999,0.3061349590203286,0.1734315644876151,-0.07097062609201986,0.07408913005176733,0.09892232562808637,0.02879063003759761,0.1560880438401983,-0.021606454552790227,0.08957562850183919,-0.08957562850183919,0.014141251823109711,0.27336832671887323,0.25904819312715727,0.40303661448224587,-0.012377033887831701,0.07097062609201987,0.1634774233576505,0.13039726237544133,0.05790271055789221,0.17137056917317378,0.15431142134299886,0.15083647371994677,-0.09587364310557087,0.23541966104549975,0.05160409232413898,0.13786332916612423,-0.026620695282483564,0.10289716207996814,0.12061958113514253,0.0643379937333561,0.2641231090136117,-0.02338389721942976,0.202510490315105,0.13239993613549572,0.08121270148029437,0.16735640306232935,0.23606114965302544,-0.028116966943887125,0.04037262218508846,-0.017688788860667767,0.21278079043543374,0.08055417281423062,0.09587364310557091,0.21278079043543374,0.17137056917317378,-0.06276323122203856,0.1077508619930809,0.11533336180682933,-0.06480335690083316,0.31014232306852085,0.8926716894234051,0.8926716894234051,0.8926716894234051,0.8926716894234051,,0.8926716894234051,0.5869311620423461,0.7245364426702336,-0.04981994282597888,1.0,0.6236998271743291,0.8926716894234051,0.2427860194151132,,0.5467783238507824,-0.04884736818080795,0.7245364426702335,0.39102573552914954,0.35494260376644604,0.472331570891561,,0.33422473179579104,0.3266342356694671,0.44573935931011394,0.30818814380701026,0.7960629921259851,0.796062992125984,0.5270416824989519,0.03471228544424472,0.3507824444904194,0.2999531954304446,0.43022228609164476,0.18425196850393707,0.796062992125984,0.796062992125984,0.7960629921259846,0.3189138390622248,,0.8926716894234051,0.31014232306852085,0.8926716894234051,0.30613495902032845,,,0.8926716894234051,0.796062992125984,0.2427860194151132,0.443733281156825,0.796062992125984,0.8926716894234051,0.796062992125984,0.021128044120299873,0.8926716894234051,0.6236998271743306,0.024741244943183832
Smart Speaker_Q3_feat2,0.16263361394129994,0.05963714525584433,0.21969050013789584,0.19949143602822944,0.11078727987066833,-0.02975478951182978,0.07917469145275939,0.2904614448340592,0.14933854165050212,-0.07236979201062199,0.03162068052284622,0.12587349959093722,0.06604063366760184,0.17900985515630646,-0.027493086429622678,-0.08282569558108221,0.08282569558108221,-0.054825485019529004,0.12810948164127206,0.3674679363142658,0.30223045592824266,-0.01574913003839329,-0.017313347370962153,0.1880918374588885,0.1939017371096388,-0.054393286502608586,0.14705742014331558,0.22564787064036396,0.17254376431274748,-0.14886198256222183,0.33521449794686253,0.09327203952023502,0.1565242328257242,-0.06351271165548371,0.06793275904304213,0.13511249957256366,0.022968169049758538,0.28221811115406176,-0.02975478951182979,0.11466939602669073,0.16847201277544213,0.051868192001837614,0.19285220467846048,0.17297824919628424,-0.03577737386013217,0.032472393290185246,0.014544403941201373,0.30442317733330737,-0.04581049529156197,0.05930274102072242,0.1921874436260801,0.09634121266379705,-0.06178208054183115,0.07382435047795105,0.12851685653325856,-0.06442100900375898,0.3946399291366218,0.7015389246115259,0.7015389246115259,0.7015389246115259,0.7015389246115259,,0.7015389246115259,0.5494603343991018,0.5658993623430681,0.07814861074556942,0.6236998271743291,1.0,0.7015389246115259,0.34525830091322135,,0.41766287504103883,0.15344695384586096,0.7142474745362417,0.46332287020795143,0.25581508861236735,0.3557492031026394,,0.4706245519814125,0.311661427370687,0.4334265087918571,-0.01574913003839321,0.7858868304254865,0.7858868304254853,0.515707245189953,0.0029198635760413305,0.41497199952117764,0.4235147105001576,0.41766287504104016,-0.025048185830294296,0.7858868304254853,0.6236998271743291,0.6236998271743297,0.34525830091322157,,0.7015389246115259,0.3946399291366218,0.7015389246115259,0.43200333422638504,,,0.7015389246115259,0.7858868304254853,0.34525830091322135,-0.011114713685502405,0.6236998271743291,0.7015389246115259,0.7858868304254853,0.11518378653190757,0.7015389246115259,0.613047808764937,0.12179327899558716
Smart Speaker_Q3_feat3,0.14576615463133824,0.04183777874968656,0.35271572695766124,0.3277609087575381,0.10932267489210416,-0.020874143036171442,0.1925529767138236,0.35271572695766146,0.21201818796531272,-0.11368643921903382,0.11637056109892319,0.08830515954011585,0.08071256640484355,0.1943473638432417,-0.019287470288089276,0.07996162762589971,-0.07996162762589971,0.07100716024967209,0.24402816604698563,0.30203984865483985,0.45828133989109454,-0.011048627750701518,0.11368643921903371,0.2018433569398324,0.1687424021844232,-0.038159007719126725,0.20990468535015785,0.19255297671382351,0.18905258165370953,-0.1358471221622654,0.27685527149527533,0.09771472301001556,0.1761020868924839,-0.0792118034381334,0.14236299355176885,0.159221715740408,0.05743270556006746,0.23577522193894318,-0.020874143036171466,0.1807753815155466,0.11818967466962328,0.07249627943305328,0.20579830217101075,0.27030785883176645,-0.025099220383261775,0.0890748927886408,0.05352637639357999,0.25293357641721,-0.032137845602763844,0.1358471221622654,0.25293357641721,0.20990468535015785,-0.10676466086892901,0.14692384523247196,0.1541358253477283,-0.10846522890932836,0.2768552714952756,1.0,1.0,1.0,1.0,,1.0,0.5239368319955834,0.813288330481096,-0.04447285252944462,0.8926716894234051,0.7015389246115259,1.0,0.28468535549618146,,0.4880935300919753,-0.04360466267784835,0.8132883304810958,0.4451319072597264,0.3168472137525352,0.4216370213557811,,0.383175585615477,0.37493086341065107,0.5051370098228865,-0.011048627750701482,0.8926716894234065,0.8926716894234051,0.5946883124362747,-0.04618206294370644,0.40119174556475157,0.3460326026424435,0.4880935300919762,-0.017572277350854402,0.8926716894234051,0.8926716894234051,0.8926716894234059,0.2846853554961816,,1.0,0.2768552714952756,1.0,0.35271572695766096,,,1.0,0.8926716894234051,0.28468535549618146,-0.007797404286292388,0.8926716894234051,1.0,0.8926716894234051,-0.05193445361485951,1.0,0.7015389246115274,-0.05032209627767925
